country,subnational,gov_domain,page,is_root_page,performance_score,accessibility_score,best_practices_score,seo_score
Belgium,,bestat.statbel.fgov.be,https://bestat.statbel.fgov.be/bestat/crosstable.xhtml?datasource=d550279e-150d-40d5-92f0-c173efcb9a2f,FALSE,0.78,0.89,0.96,0.75
Belgium,,bibliotheques.bruxelles.be,https://bibliotheques.bruxelles.be/,TRUE,0.56,0.96,1,0.85
Belgium,,bibliotheques.bruxelles.be,https://bibliotheques.bruxelles.be/agenda/lire-dans-les-parcs-cite-modele-8,FALSE,0.42,1,0.96,0.92
Belgium,,bibliotheques.bruxelles.be,https://bibliotheques.bruxelles.be/sentobib-les-resultats,FALSE,0.6,0.95,1,0.92
Belgium,,bibliotheques.hainaut.be,https://bibliotheques.hainaut.be/,TRUE,0.54,0.88,0.89,0.75
Belgium,,bibliotheques.hainaut.be,https://bibliotheques.hainaut.be/osiros/result/rechav.php,FALSE,0.28,0.71,0.79,0.75
Belgium,,bibliotheques.hainaut.be,https://bibliotheques.hainaut.be/page/identification,FALSE,0.57,0.84,0.96,0.69
Belgium,,bibliotheques.namur.be,https://bibliotheques.namur.be/,TRUE,0.56,0.77,0.71,0.77
Belgium,,bibliotheques.namur.be,https://bibliotheques.namur.be/@@consent,FALSE,0.64,0.8,0.71,0.77
Belgium,,bienetreanimal.wallonie.be,https://bienetreanimal.wallonie.be/,TRUE,0.74,0.94,0.93,0.92
Belgium,,bienetreanimal.wallonie.be,https://bienetreanimal.wallonie.be/puissance-cat,FALSE,0.49,0.92,0.79,0.92
Belgium,,bihet.belgium.be,https://bihet.belgium.be/,TRUE,0.69,0.93,0.96,0.92
Belgium,,bihet.belgium.be,https://bihet.belgium.be/fr/page-daccueil,FALSE,0.83,0.8,0.96,0.92
Belgium,,bihet.belgium.be,https://bihet.belgium.be/nl/biografie,FALSE,0.55,0.93,0.93,0.92
Belgium,,biodiversite.wallonie.be,https://biodiversite.wallonie.be/,TRUE,0.8,1,1,0.92
Belgium,,bloc2030.antwerpen.be,https://bloc2030.antwerpen.be/,TRUE,0.6,1,1,0.92
Belgium,,bloc2030.antwerpen.be,https://bloc2030.antwerpen.be/defoyer,FALSE,0.71,0.98,0.93,0.92
Belgium,,blocked-redirect.economie.fgov.be,https://blocked-redirect.economie.fgov.be/,TRUE,0.82,1,1,0.82
Belgium,,bosa.belgium.be,https://bosa.belgium.be/,TRUE,0.81,1,1,0.92
Belgium,,bosa.belgium.be,https://bosa.belgium.be/en/cookie-policy,FALSE,0.71,0.96,0.96,0.92
Belgium,,bosa.belgium.be,https://bosa.belgium.be/nl,FALSE,0.84,0.97,1,0.92
Belgium,,bpp.economie.fgov.be,https://bpp.economie.fgov.be/,TRUE,0.82,0.92,1,0.77
Belgium,,bpp.economie.fgov.be,https://bpp.economie.fgov.be/bpp-portal/web/guest/eregister,FALSE,0.84,0.92,0.93,0.85
Belgium,,bravvo.bruxelles.be,https://bravvo.bruxelles.be/,TRUE,0.59,0.96,0.75,0.92
Belgium,,bravvo.bruxelles.be,https://bravvo.bruxelles.be/tu-entre-16-et-18-ans-tu-peux-beneficier-dune-prime-pour-lachat-lentretien-etou-lequipement-de-ton,FALSE,0.66,0.92,0.75,1
Belgium,,brazil.diplomatie.belgium.be,https://brazil.diplomatie.belgium.be/,TRUE,0.6,1,1,1
Belgium,,brazil.diplomatie.belgium.be,https://brazil.diplomatie.belgium.be/pt-br/belgica-no-brasil,FALSE,0.61,1,1,1
Belgium,,bsg.belgium.be,https://bsg.belgium.be/,TRUE,0.49,1,0.79,0.92
Belgium,,bsg.belgium.be,https://bsg.belgium.be/de/uber-die-betreuungszentren,FALSE,0.53,0.91,0.75,1
Belgium,,budget.infocenter.belgium.be,https://budget.infocenter.belgium.be/,TRUE,0.52,1,1,0.92
Belgium,,budgethuren.vlaanderen.be,https://budgethuren.vlaanderen.be/,TRUE,0.52,1,0.96,0.83
Belgium,,budgethuren.vlaanderen.be,https://budgethuren.vlaanderen.be/privacy-disclaimer,FALSE,0.49,1,0.96,0.83
Belgium,,bulgaria.diplomatie.belgium.be,https://bulgaria.diplomatie.belgium.be/,TRUE,0.62,1,1,1
Belgium,,bulgaria.diplomatie.belgium.be,https://bulgaria.diplomatie.belgium.be/nl/startpagina,FALSE,0.65,1,1,1
Belgium,,burgergegevensraadplegen.fgov.be,https://burgergegevensraadplegen.fgov.be/,TRUE,0.57,0.78,0.93,1
Belgium,,burgergegevensraadplegen.fgov.be,https://burgergegevensraadplegen.fgov.be/nl,FALSE,0.4,0.78,0.93,1
Belgium,,burkinafaso.diplomatie.belgium.be,https://burkinafaso.diplomatie.belgium.be/,TRUE,0.63,1,1,1
Belgium,,burkinafaso.diplomatie.belgium.be,https://burkinafaso.diplomatie.belgium.be/nl/belgie-burkina-faso,FALSE,0.64,1,0.96,1
Belgium,,burundi.diplomatie.belgium.be,https://burundi.diplomatie.belgium.be/,TRUE,0.67,1,1,1
Belgium,,burundi.diplomatie.belgium.be,https://burundi.diplomatie.belgium.be/nl/belgie-burundi,FALSE,0.61,1,1,1
Belgium,,business.belgium.be,https://business.belgium.be/,TRUE,0.66,1,0.96,0.92
Belgium,,business.belgium.be,https://business.belgium.be/nl,FALSE,0.76,0.93,0.96,0.92
Belgium,,calista.wallonie.be,https://calista.wallonie.be/,TRUE,0.34,0.83,0.96,0.82
Belgium,,cameroon.diplomatie.belgium.be,https://cameroon.diplomatie.belgium.be/,TRUE,0.66,1,1,1
