country,subnational,gov_domain,page,is_root_page,performance_score,accessibility_score,best_practices_score,seo_score
Austria,,jobbarometer.ams.at,https://jobbarometer.ams.at/berufe.html,FALSE,0.65,1,1,0.91
Austria,,jobbarometer.ams.at,https://jobbarometer.ams.at/info.html,FALSE,0.78,0.95,1,0.82
Austria,,jobs.ams.at,https://jobs.ams.at/,TRUE,0.54,0.98,0.96,1
Austria,,jobs.ams.at,https://jobs.ams.at/public/emps/jobs?page=1&query=%22Betriebsinterne%20oder%20arbeitsplatznahe%20Berufsausbildung%22&JOB_OFFER_TYPE=SB_WKO&JOB_OFFER_TYPE=IJ&JOB_OFFER_TYPE=BA&PERIOD=ALL&EMPLOYMENT_RELATIONSHIP=AA&EMPLOYMENT_RELATIONSHIP=BB&sortField=_SCOR,FALSE,0.56,1,0.96,0.58
Austria,,jobs.ams.at,https://jobs.ams.at/public/emps/jobs?page=1&query=%22vom%20AMS%20als%20Green-Job%20eingestuft%22&PERIOD=ALL&sortField=_SCORE,FALSE,0.58,0.94,1,0.92
Austria,,jobs.stmk.gv.at,https://jobs.stmk.gv.at/,TRUE,0.61,1,0.96,0.92
Austria,,jobs.stmk.gv.at,https://jobs.stmk.gv.at/Job/2228,FALSE,0.86,1,0.96,0.92
Austria,,jobs.wien.gv.at,https://jobs.wien.gv.at/,TRUE,0.59,1,1,1
Austria,,jobs.wien.gv.at,https://jobs.wien.gv.at/die-stadt-als-arbeitgeberin/,FALSE,0.6,1,1,1
Austria,,jugendseite.ams.at,https://jugendseite.ams.at/,TRUE,0.42,0.96,1,0.83
Austria,,jugendseite.ams.at,https://jugendseite.ams.at/content/microsite/jugendseite/privatsphaere-einstellungen.html,FALSE,0.55,1,1,1
Austria,,junges.wien.gv.at,https://junges.wien.gv.at/,TRUE,0.76,1,1,0.92
Austria,,junges.wien.gv.at,https://junges.wien.gv.at/?s=,FALSE,0.55,1,0.96,0.58
Austria,,junges.wien.gv.at,https://junges.wien.gv.at/wiener-kinder-und-jugendparlament-2024-25/,FALSE,0.77,1,1,0.92
Austria,,karriere.bundesheer.at,https://karriere.bundesheer.at/,TRUE,0.82,1,1,0.92
Austria,,karriere.bundesheer.at,https://karriere.bundesheer.at/karriere/soldatin,FALSE,0.69,0.96,1,0.92
Austria,,katalog.bka.gv.at,https://katalog.bka.gv.at/,TRUE,0.57,0.96,1,0.58
Austria,,katalog.bka.gv.at,https://katalog.bka.gv.at/primo-explore/collectionDiscovery?vid=BKA&lang=de_DE,FALSE,0.52,0.96,0.78,0.58
Austria,,katalog.bka.gv.at,https://katalog.bka.gv.at/primo-explore/favorites?vid=BKA&lang=de_DE&section=items,FALSE,0.37,0.93,1,0.5
Austria,,kinderportal.stmk.gv.at,https://kinderportal.stmk.gv.at/,TRUE,0.54,0.79,0.78,0.75
Austria,,kinderportal.stmk.gv.at,https://kinderportal.stmk.gv.at/ords/,FALSE,0.61,0.96,1,0.58
Austria,,kit-ehrenamt.stmk.gv.at,https://kit-ehrenamt.stmk.gv.at/,TRUE,0.79,0.96,0.96,0.92
Austria,,kit-ehrenamt.stmk.gv.at,https://kit-ehrenamt.stmk.gv.at/Jobs,FALSE,0.85,0.96,0.96,0.92
Austria,,kit-ehrenamt.stmk.gv.at,https://kit-ehrenamt.stmk.gv.at/Login/230,FALSE,0.85,1,0.96,0.58
Austria,,klimateam.wien.gv.at,https://klimateam.wien.gv.at/,TRUE,0.65,0.96,0.96,0.83
Austria,,konto.wien.gv.at,https://konto.wien.gv.at/,TRUE,0.71,1,0.96,1
Austria,,kurse.feuerwehrschule.steiermark.at,http://kurse.feuerwehrschule.steiermark.at/,TRUE,,0.33,0.68,1
Austria,,l-portal.ooe.gv.at,https://l-portal.ooe.gv.at/,TRUE,0.74,0.95,0.81,0.91
Austria,,landtag.ooe.gv.at,http://landtag.ooe.gv.at/,TRUE,0.71,0.8,0.68,0.75
Austria,,landtag.ooe.gv.at,http://landtag.ooe.gv.at/29/37,FALSE,0.67,0.75,0.68,0.75
Austria,,login.tirol.gv.at,https://login.tirol.gv.at/,TRUE,0.98,0.76,0.96,0.58
Austria,,login.vlb-portal.vorarlberg.at,https://login.vlb-portal.vorarlberg.at/,TRUE,0.99,0.82,1,0.58
Austria,,ma-portal.noe.gv.at,https://ma-portal.noe.gv.at/,TRUE,0.64,0.96,1,0.83
Austria,,maps.kaernten.at,https://maps.kaernten.at/,TRUE,0.82,1,0.96,0.91
Austria,,maps.tirol.gv.at,https://maps.tirol.gv.at/,TRUE,0.58,0.73,1,0.54
Austria,,mapsmobile.tirol.gv.at,https://mapsmobile.tirol.gv.at/,TRUE,0.67,0.59,1,0.5
Austria,,matriken.tirol.gv.at,https://matriken.tirol.gv.at/,TRUE,0.57,0.91,1,0.58
Austria,,mdb.bmbwf.gv.at,https://mdb.bmbwf.gv.at/,TRUE,0.77,0.92,1,0.92
Austria,,mein.wien.gv.at,https://mein.wien.gv.at/,TRUE,0.41,0.91,0.96,1
Austria,,mein.wien.gv.at,https://mein.wien.gv.at/Registrieren,FALSE,0.62,0.81,0.96,1
Austria,,mein.wien.gv.at,https://mein.wien.gv.at/login/?redirect=https://mein.wien.gv.at/,FALSE,0.61,0.96,1,0.92
Austria,,mensahagenberg.ooe.gv.at,http://mensahagenberg.ooe.gv.at/,TRUE,0.75,0.86,0.66,0.91
Austria,,mensalambach.ooe.gv.at,http://mensalambach.ooe.gv.at/,TRUE,0.76,0.86,0.66,0.91
Austria,,mensaritzlhof.ooe.gv.at,http://mensaritzlhof.ooe.gv.at/,TRUE,0.74,0.86,0.66,0.91
Austria,,miliz.bundesheer.at,https://miliz.bundesheer.at/,TRUE,0.56,0.85,1,0.85
Austria,,miliz.bundesheer.at,https://miliz.bundesheer.at/aus-weiterbildung,FALSE,0.56,0.89,1,0.92
Austria,,miliz.bundesheer.at,https://miliz.bundesheer.at/startseite/-/asset_publisher/qanq/content/2025-06_beste-werber-beim-tag-der-miliz-geehrt?_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_qanq_assetEntryId=4643126&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_qanq_redirect=https%3A%2F%2Fmiliz.bundesheer.at%2Fstartseite%3Fp_p_id%3Dcom_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_qanq%26p_p_lifecycle%3D0%26p_p_state%3Dnormal%26p_p_mode%3Dview%26_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_qanq_cur%3D0%26p_r_p_resetCur%3Dfalse%26_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_qanq_assetEntryId%3D4643126&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_zogj_viewSingleAsset=true,FALSE,0.26,0.79,0.93,0.85
Austria,,mitarbeiterportal.ooe.gv.at,https://mitarbeiterportal.ooe.gv.at/,TRUE,0.76,1,0.82,0.91
Austria,,mitarbeiterportal.ooe.gv.at,https://mitarbeiterportal.ooe.gv.at/tutorial/,FALSE,0.72,0.94,0.96,0.91
Austria,,mitgestalten.wien.gv.at,https://mitgestalten.wien.gv.at/,TRUE,0.46,0.96,0.96,1
Austria,,mitgestalten.wien.gv.at,https://mitgestalten.wien.gv.at/de-DE/pages/cookie-policy,FALSE,0.41,0.93,0.96,1
Austria,,mitgestalten.wien.gv.at,https://mitgestalten.wien.gv.at/de-DE/projects/alt-und-neu,FALSE,0.49,0.92,0.96,1
Austria,,mitmischen.steiermark.at,https://mitmischen.steiermark.at/,TRUE,0.65,0.9,1,0.92
Austria,,mitmischen.steiermark.at,https://mitmischen.steiermark.at/cms/beitrag/12934464/44451440/,FALSE,0.39,0.93,0.96,0.92
Austria,,mitmischen.steiermark.at,https://mitmischen.steiermark.at/cms/beitrag/12983117/44451440/,FALSE,0.64,0.93,1,0.92
Austria,,moodle.lfv.steiermark.at,https://moodle.lfv.steiermark.at/,TRUE,0.67,0.87,0.96,0.82
Austria,,moodle.lfv.steiermark.at,https://moodle.lfv.steiermark.at/login/index.php,FALSE,0.49,1,0.96,0.54
Austria,,noe.gv.at,https://noe.gv.at/,TRUE,0.64,0.91,1,1
Austria,,noe.gv.at,https://noe.gv.at/noe/Jobs/Lehre_Vermessungstechnik_ABH.html,FALSE,0.64,0.9,0.96,0.92
Austria,,noe.gv.at,https://noe.gv.at/noe/digi4Wirtschaft_im_Endspurt_-_Erfolgreicher_Foerdercall_b.html,FALSE,0.82,0.87,1,0.92
Austria,,numbis.noe.gv.at,http://numbis.noe.gv.at/,TRUE,1,0.7,0.75,0.82
Austria,,numbis.noe.gv.at,http://numbis.noe.gv.at/Numbis/landkarte.jsp,FALSE,0.63,0.64,0.75,0.82
Austria,,on.salzburg.gv.at,https://on.salzburg.gv.at/,TRUE,0.7,0.83,0.79,1
Austria,,on.salzburg.gv.at,https://on.salzburg.gv.at/aktuelles,FALSE,0.83,0.96,0.78,1
Austria,,on.salzburg.gv.at,https://on.salzburg.gv.at/watch/cmcxdxu9a0048nd8ijm8boo9b,FALSE,0.57,0.84,0.79,1
Austria,,pallast2.stmk.gv.at,https://pallast2.stmk.gv.at/,TRUE,0.76,1,1,0.83
Austria,,pendlerrechner.bmf.gv.at,https://pendlerrechner.bmf.gv.at/,TRUE,0.55,1,1,0.92
Austria,,petitionen.wien.gv.at,https://petitionen.wien.gv.at/,TRUE,0.47,0.92,1,0.83
Austria,,petitionen.wien.gv.at,https://petitionen.wien.gv.at/petition/online/PetitionDetail.aspx?PetID=6cc94c0022a94ca8b870a971ee142bf6,FALSE,0.44,0.83,1,0.83
Austria,,petitionen.wien.gv.at,https://petitionen.wien.gv.at/petition/online/Voraussetzungen.aspx,FALSE,0.52,0.93,1,0.83
Austria,,pid.volare.vorarlberg.at,https://pid.volare.vorarlberg.at/,TRUE,0.82,1,1,1
Austria,,pid.volare.vorarlberg.at,"https://pid.volare.vorarlberg.at/suche/?q=%22Sammlung:%20Klapper,%20Helmut%22",FALSE,0.67,0.95,1,0.92
Austria,,pid.volare.vorarlberg.at,"https://pid.volare.vorarlberg.at/suche/?q=%22Sammlung:%20wildbach-%20und%20Lawinenverbauung,%20Sektion%20Vorarlberg%22",FALSE,0.42,0.95,0.96,0.92
Austria,,portal.bgld.gv.at,https://portal.bgld.gv.at/,TRUE,0.56,0.95,0.82,0.83
Austria,,portal.justiz.gv.at,https://portal.justiz.gv.at/,TRUE,0.82,0.93,1,0.92
Austria,,portal.noe.gv.at,https://portal.noe.gv.at/,TRUE,0.64,0.96,1,0.83
Austria,,portal.salzburg.gv.at,https://portal.salzburg.gv.at/,TRUE,0.77,0.95,1,0.83
Austria,,portal.vorarlberg.at,https://portal.vorarlberg.at/,TRUE,0.85,1,0.82,0.91
Austria,,portal.wien.gv.at,https://portal.wien.gv.at/,TRUE,0.56,0.87,1,0.75
Austria,,pqe.stmk.gv.at,https://pqe.stmk.gv.at/,TRUE,0.61,0.83,1,0.83
Austria,,pqe.stmk.gv.at,https://pqe.stmk.gv.at/?redirect=0,FALSE,0.61,0.83,1,0.83
Austria,,presse.vorarlberg.at,https://presse.vorarlberg.at/,TRUE,0.98,0.94,1,1
Austria,,presse.vorarlberg.at,https://presse.vorarlberg.at/land/dist/vlk_aktuell.html,FALSE,0.87,1,1,1
Austria,,presse.wien.gv.at,https://presse.wien.gv.at/,TRUE,0.71,0.96,0.82,0.82
Austria,,presse.wien.gv.at,https://presse.wien.gv.at/presse/2025/07/13/belastung-durch-klimawandel-und-co-so-funktioniert-die-gesundheits-kur-fuer-wiens-stadtbaeume,FALSE,0.72,0.77,0.81,0.82
Austria,,presse.wien.gv.at,https://presse.wien.gv.at/presse/2025/07/15/buergermeister-ludwig-ueberreichte-song-contest-sieger-jj-den-goldenen-rathausmann,FALSE,0.42,0.8,0.79,0.82
Austria,,psychische-hilfe.wien.gv.at,https://psychische-hilfe.wien.gv.at/,TRUE,0.82,0.95,1,0.85
Austria,,psychische-hilfe.wien.gv.at,https://psychische-hilfe.wien.gv.at/adv-login.php?redirect_to=https%3A%2F%2Fpsychische-hilfe.wien.gv.at%2F,FALSE,0.54,0.96,1,0.92
Austria,,psychische-hilfe.wien.gv.at,https://psychische-hilfe.wien.gv.at/beratung-behandlung-und-therapie-fuer-lsbtti/,FALSE,0.86,0.92,1,0.83
Austria,,publicwlan.wien.gv.at,https://publicwlan.wien.gv.at/,TRUE,0.65,1,0.93,0.5
Austria,,pubshop.bmbwf.gv.at,https://pubshop.bmbwf.gv.at/,TRUE,0.75,0.84,1,0.91
Austria,,pubshop.bmbwf.gv.at,https://pubshop.bmbwf.gv.at/index.php?article_id=1,FALSE,0.81,0.84,0.96,0.91
Austria,,pubshop.bmbwf.gv.at,https://pubshop.bmbwf.gv.at/index.php?article_id=9&type=neuerscheinungen&pub=1109,FALSE,0.7,0.8,1,0.91
Austria,,pvp.wien.gv.at,https://pvp.wien.gv.at/,TRUE,0.56,0.96,1,0.83
Austria,,redenwiruebergeld.fma.gv.at,https://redenwiruebergeld.fma.gv.at/,TRUE,1,0.95,0.93,0.92
Austria,,redenwiruebergeld.fma.gv.at,https://redenwiruebergeld.fma.gv.at/blitzueberweisung-fast/,FALSE,1,0.94,0.93,0.92
Austria,,redleiten.ooe.gv.at,https://redleiten.ooe.gv.at/,TRUE,0.88,0.96,1,0.92
Austria,,redleiten.ooe.gv.at,https://redleiten.ooe.gv.at/index.php/354-sperre-forststrasse-otzigen,FALSE,0.75,1,1,0.92
Austria,,redleiten.ooe.gv.at,https://redleiten.ooe.gv.at/index.php/368-freimeldung-lawog-wohnung,FALSE,0.94,1,1,0.83
Austria,,registrierung.usp.gv.at,https://registrierung.usp.gv.at/,TRUE,0.57,1,1,1
Austria,,ris.bka.gv.at,https://ris.bka.gv.at/,TRUE,0.68,0.84,0.74,0.83
Austria,,ris.bka.gv.at,https://ris.bka.gv.at/Bvb-Oberoesterreich/,FALSE,0.57,0.85,0.7,0.92
Austria,,ris.bka.gv.at,https://ris.bka.gv.at/default.aspx,FALSE,0.71,0.84,0.68,0.83
Austria,,route.bmk.gv.at,https://route.bmk.gv.at/,TRUE,0.74,0.92,1,0.9
Austria,,route.bmk.gv.at,https://route.bmk.gv.at/index_en.html,FALSE,0.75,0.92,1,0.9
Austria,,rundschreiben.bmbwf.gv.at,https://rundschreiben.bmbwf.gv.at/,TRUE,0.8,0.96,1,0.92
Austria,,rundschreiben.bmbwf.gv.at,https://rundschreiben.bmbwf.gv.at/rundschreiben/?id=1478,FALSE,0.81,0.95,1,0.92
