country,subnational,gov_domain,page,is_root_page,performance_score,accessibility_score,best_practices_score,seo_score
Czech Republic,,dpp.plzensky-kraj.cz,https://dpp.plzensky-kraj.cz/,TRUE,0.99,0.87,0.59,0.5
Czech Republic,,dpp.plzensky-kraj.cz,https://dpp.plzensky-kraj.cz/pub_cz032/0-uvod.htm,FALSE,0.92,0.64,0.81,0.45
Czech Republic,,dpp.plzensky-kraj.cz,https://dpp.plzensky-kraj.cz/pub_cz032/hmcontent.htm,FALSE,0.82,0.91,0.96,0.54
Czech Republic,,dsia.msmt.cz,https://dsia.msmt.cz/,TRUE,1,0.88,0.89,0.9
Czech Republic,,dsia.msmt.cz,https://dsia.msmt.cz/omz3.html,FALSE,1,0.82,0.89,0.9
Czech Republic,,dtm.kraj-lbc.cz,https://dtm.kraj-lbc.cz/,TRUE,0.64,0.98,1,0.83
Czech Republic,,dtm.kraj-lbc.cz,https://dtm.kraj-lbc.cz/portal/Login,FALSE,0.79,0.95,1,0.5
Czech Republic,,dtmk.plzensky-kraj.cz,https://dtmk.plzensky-kraj.cz/,TRUE,0.45,0.98,1,0.92
Czech Republic,,dtmk.plzensky-kraj.cz,https://dtmk.plzensky-kraj.cz/-/public,FALSE,0.55,0.87,0.96,0.66
Czech Republic,,dtmk.plzensky-kraj.cz,https://dtmk.plzensky-kraj.cz/portal/Contents/ContentItems/4k48t40hhr46xrsv1m825662nr,FALSE,0.53,1,1,0.92
Czech Republic,,dvpp.msmt.cz,https://dvpp.msmt.cz/,TRUE,0.99,0.84,0.89,0.9
Czech Republic,,e-podatelna.plzen.eu,https://e-podatelna.plzen.eu/,TRUE,0.68,0.85,0.7,0.82
Czech Republic,,e-podatelna.plzen.eu,https://e-podatelna.plzen.eu/irj/portal/anonymous?NavigationTarget=ROLES://portal_content/IUO/Role/IUO_Anonymni/IUO_Login,FALSE,0.49,0.84,0.68,0.82
Czech Republic,,e-podatelna.plzen.eu,https://e-podatelna.plzen.eu/irj/portal/anonymous?NavigationTarget=zivotni_situace&id=vydani-ridicskeho-prukazu,FALSE,0.68,0.82,0.74,0.82
Czech Republic,,ebs.mpsv.cz,https://ebs.mpsv.cz/,TRUE,0.99,1,0.96,0.92
Czech Republic,,edeska.olomouc.eu,https://edeska.olomouc.eu/,TRUE,0.96,0.7,1,0.83
Czech Republic,,ekodotace.brno.cz,https://ekodotace.brno.cz/,TRUE,0.61,0.82,0.75,0.85
Czech Republic,,ekodotace.brno.cz,https://ekodotace.brno.cz/harmonogram-dotaci/,FALSE,0.36,0.77,0.74,0.85
Czech Republic,,ekodotace.brno.cz,https://ekodotace.brno.cz/prohlaseni-o-cookies/,FALSE,0.34,0.87,0.75,0.85
Czech Republic,,en.brno.cz,https://en.brno.cz/,TRUE,0.92,0.94,1,0.77
Czech Republic,,en.brno.cz,https://en.brno.cz/business-science,FALSE,0.91,0.94,1,0.83
Czech Republic,,en.brno.cz,https://en.brno.cz/living-in-brno,FALSE,0.83,0.94,1,0.83
Czech Republic,,encyklopedie.ostrava.cz,https://encyklopedie.ostrava.cz/,TRUE,0.92,0.72,0.96,1
Czech Republic,,encyklopedie.ostrava.cz,https://encyklopedie.ostrava.cz/home-mmo/?acc=profil-udalosti&load=1104,FALSE,0.96,0.77,0.96,1
Czech Republic,,encyklopedie.plzen.eu,https://encyklopedie.plzen.eu/,TRUE,0.9,0.93,1,0.92
Czech Republic,,encyklopedie.plzen.eu,https://encyklopedie.plzen.eu/home-mup/?acc=profil-udalosti&load=19,FALSE,0.97,0.79,1,1
Czech Republic,,encyklopedie.plzen.eu,https://encyklopedie.plzen.eu/home-mup/?acc=profil-udalosti&load=724,FALSE,0.93,0.89,1,1
Czech Republic,,envis.praha.eu,https://envis.praha.eu/,TRUE,0.98,0.85,0.96,0.45
Czech Republic,,epo.plzen.eu,https://epo.plzen.eu/,TRUE,0.65,0.85,0.7,0.82
