country,subnational,gov_domain,page,is_root_page,performance_score,accessibility_score,best_practices_score,seo_score
Iceland,,www.althingi.is,https://www.althingi.is/utsendingar/,FALSE,0.56,1,0.82,0.92
Iceland,,www.domstolar.is,https://www.domstolar.is/,TRUE,0.74,0.87,1,0.83
Iceland,,www.domstolar.is,https://www.domstolar.is/domstolasyslan/um-domstolasysluna/,FALSE,0.8,0.91,1,0.83
Iceland,,www.domstolar.is,https://www.domstolar.is/domstolasyslan/um-domstolasysluna/frettir/frett/2025/06/04/Arsskyrsla-2024-er-komin-ut/,FALSE,0.91,0.93,0.96,0.83
Iceland,,www.forseti.is,https://www.forseti.is/,TRUE,0.55,0.56,1,0.91
Iceland,,www.forseti.is,https://www.forseti.is/fr%C3%A9ttir/2025-07-05-heims%C3%B3kn-%C3%AD-s%C3%B3lheima/,FALSE,0.57,0.68,0.96,0.82
Iceland,,www.gardabaer.is,https://www.gardabaer.is/,TRUE,0.87,0.96,0.96,0.92
Iceland,,www.gardabaer.is,https://www.gardabaer.is/hafa-samband,FALSE,0.89,0.92,0.96,0.92
Iceland,,www.hagstofa.is,https://www.hagstofa.is/,TRUE,0.46,0.92,1,0.92
Iceland,,www.hagstofa.is,https://www.hagstofa.is/utgafur/frettasafn/laun-og-tekjur/tekjur-skattframtol-2024/,FALSE,0.57,0.89,1,0.92
Iceland,,www.keflavik.is,https://www.keflavik.is/,TRUE,0.58,0.85,0.96,0.83
Iceland,,www.keflavik.is,https://www.keflavik.is/upplysingar/stefnur/stefna-i-kynferdismalum,FALSE,0.83,0.8,0.96,0.83
Iceland,,www.kopavogur.is,https://www.kopavogur.is/,TRUE,0.75,0.93,0.75,1
Iceland,,www.kopavogur.is,https://www.kopavogur.is/is,FALSE,0.75,0.93,0.75,1
Iceland,,www.lystigardur.akureyri.is,https://www.lystigardur.akureyri.is/,TRUE,0.92,0.88,1,0.92
Iceland,,www.lystigardur.akureyri.is,https://www.lystigardur.akureyri.is/en,FALSE,0.67,0.96,0.96,0.83
Iceland,,www.lystigardur.akureyri.is,https://www.lystigardur.akureyri.is/is/moya/adverts/3,FALSE,0.89,0.89,1,0.92
Iceland,,www.skatturinn.is,https://www.skatturinn.is/,TRUE,0.49,0.96,0.96,1
Iceland,,www.skatturinn.is,https://www.skatturinn.is/um-rsk/skattadagatal,FALSE,0.62,0.96,0.96,0.92
Iceland,,www.skatturinn.is,https://www.skatturinn.is/vefkokur,FALSE,0.4,1,0.96,0.92
Iceland,,www.stjornarradid.is,https://www.stjornarradid.is/,TRUE,0.7,1,1,1
Iceland,,www.stjornarradid.is,https://www.stjornarradid.is/rikisstjorn/skipan-rikisstjornar/,FALSE,0.44,1,0.79,0.92
Iceland,,www.vegagerdin.is,https://www.vegagerdin.is/,TRUE,0.71,1,1,0.91
Iceland,,www.vegagerdin.is,https://www.vegagerdin.is/vegagerdin/starfsemi/frettir/hagabraut-byggd-upp-og-klaedd,FALSE,0.38,0.91,1,0.82
Iceland,,www.vegagerdin.is,https://www.vegagerdin.is/vegagerdin/starfsemi/frettir/slitlag-a-sidasta-kafla-grafningsvegar,FALSE,0.73,1,1,0.82
