country,subnational,gov_domain,page,is_root_page,performance_score,accessibility_score,best_practices_score,seo_score
Greece,,alonissos.gov.gr,https://alonissos.gov.gr/%cf%8c%cf%81%ce%b3%ce%b1%ce%bd%ce%b1-%cf%84%ce%bf%cf%85-%ce%b4%ce%ae%ce%bc%ce%bf%cf%85/%ce%b4%ce%b7%ce%bc%ce%bf%cf%84%ce%b9%ce%ba%cf%8c-%ce%bb%ce%b9%ce%bc%ce%b5%ce%bd%ce%b9%ce%ba%cf%8c-%cf%84%ce%b1%ce%bc%ce%b5%ce%af%ce%bf/,FALSE,0.52,0.8,0.74,0.85
Greece,,amea.gov.gr,https://amea.gov.gr/,TRUE,0.79,1,0.96,1
Greece,,amea.gov.gr,https://amea.gov.gr/announcements/40,FALSE,0.79,1,1,1
Greece,,aml-authority.gov.gr,https://aml-authority.gov.gr/,TRUE,0.35,0.95,0.89,0.82
Greece,,aml-authority.gov.gr,https://aml-authority.gov.gr/%cf%80%ce%bf%ce%bb%ce%b9%cf%84%ce%b9%ce%ba%ce%ae-cookies/,FALSE,0.5,0.94,0.75,0.92
Greece,,aml-authority.gov.gr,https://aml-authority.gov.gr/politiki-gia-ta-dedomena-proswpikou-xarakthra/,FALSE,0.5,0.9,1,0.92
Greece,,an-noik.dypa.gov.gr,https://an-noik.dypa.gov.gr/,TRUE,0.56,0.89,1,0.75
Greece,,an-noik.dypa.gov.gr,https://an-noik.dypa.gov.gr/forgot-password,FALSE,0.56,0.89,1,0.75
Greece,,anaplirotes.gov.gr,https://anaplirotes.gov.gr/,TRUE,0.79,0.98,0.96,0.91
Greece,,anaptyxi.gov.gr,https://anaptyxi.gov.gr/,TRUE,0.53,0.8,0.61,0.83
Greece,,anaptyxi.gov.gr,https://anaptyxi.gov.gr/el-gr/%CE%95%CE%A1%CE%93%CE%91-%CE%95%CE%9D%CE%99%CE%A3%CE%A7%CE%A5%CE%A3%CE%95%CE%99%CE%A3,FALSE,0.37,0.76,0.56,0.83
Greece,,anaptyxi.gov.gr,https://anaptyxi.gov.gr/el-gr/Login?returnurl=%2fel-gr%2f,FALSE,0.41,0.87,0.57,0.58
Greece,,animals.heraklion.gr,https://animals.heraklion.gr/,TRUE,0.49,0.82,0.75,0.83
Greece,,animals.heraklion.gr,https://animals.heraklion.gr/%ce%b1%ce%b4%ce%ad%cf%83%cf%80%ce%bf%cf%84%ce%b1-%cf%80%cf%81%ce%bf%cf%82-%cf%85%ce%b9%ce%bf%ce%b8%ce%b5%cf%83%ce%af%ce%b1-2/,FALSE,,0.89,0.96,0.92
Greece,,animals.heraklion.gr,https://animals.heraklion.gr/2024/07/12/%ce%b5%ce%bd%ce%b7%ce%bc%ce%b5%cf%81%cf%89%cf%84%ce%b9%ce%ba%ce%ad%cf%82-%ce%b4%cf%81%ce%ac%cf%83%ce%b5%ce%b9%cf%82-%ce%b3%ce%b9%ce%b1-%cf%84%ce%b7-%cf%86%ce%b9%ce%bb%ce%bf%ce%b6%cf%89%ce%af%ce%b1/,FALSE,0.75,0.92,0.96,0.92
Greece,,animals.lamia.gr,https://animals.lamia.gr/,TRUE,0.58,0.78,1,1
Greece,,animals.lamia.gr,https://animals.lamia.gr/adespota-zwa/,FALSE,0.51,0.83,1,1
Greece,,apd-depin.gov.gr,https://apd-depin.gov.gr/,TRUE,0.46,0.8,0.56,0.85
Greece,,apd-depin.gov.gr,https://apd-depin.gov.gr/epikoinonia/ypefthyni-paralavis-kai-parakolouthisis-anaforon-yppa/,FALSE,0.49,0.82,0.56,0.85
Greece,,apd-depin.gov.gr,https://apd-depin.gov.gr/sfragida-tis-xagis,FALSE,0.22,0.87,0.71,0.85
Greece,,apdattikis.gov.gr,https://apdattikis.gov.gr/,TRUE,0.44,0.97,0.79,0.77
Greece,,apdattikis.gov.gr,https://apdattikis.gov.gr/apofasi-paratasis-tis-prothesmias-ypovolis-prosforon-kai-metathesis-tis-imerominias-aposfragisis-tou-diethni-ilektronikou-anoiktou-diagonismou-me-arithmo-diakiryxis-38137-25-06-2025-adam-25proc01/,FALSE,0.57,0.97,0.79,0.77
Greece,,aped.gov.gr,https://aped.gov.gr/,TRUE,0.83,1,1,0.92
Greece,,aped.gov.gr,https://aped.gov.gr/epanekdosi-ton-pistopoiitikon-ilektronikis-ypografis-logo-trietias/,FALSE,0.84,0.95,1,0.92
Greece,,aped.gov.gr,https://aped.gov.gr/procedures/pos-tha-apoktiso-psifiaki-ypografi/,FALSE,0.92,0.9,1,0.92
Greece,,apella.minedu.gov.gr,https://apella.minedu.gov.gr/,TRUE,0.57,0.94,0.96,0.92
Greece,,apella.minedu.gov.gr,https://apella.minedu.gov.gr/cookies-policy-gr,FALSE,0.5,0.94,0.96,0.92
Greece,,apella.minedu.gov.gr,https://apella.minedu.gov.gr/information,FALSE,0.57,0.94,0.96,0.92
