country,subnational,gov_domain,page,is_root_page,performance_score,accessibility_score,best_practices_score,seo_score
Denmark,,brandvaesen.roskilde.dk,https://brandvaesen.roskilde.dk/da-dk/institutioner-og-virksomheder/midlertidig-overnatning/,FALSE,0.79,0.96,0.96,0.92
Denmark,,brasilien.um.dk,https://brasilien.um.dk/,TRUE,0.84,1,0.96,0.92
Denmark,,brasilien.um.dk,https://brasilien.um.dk/om-os/sociale-medier,FALSE,0.87,1,0.96,1
Denmark,,broek.kk.dk,https://broek.kk.dk/,TRUE,0.76,0.91,0.96,1
Denmark,,broek.kk.dk,https://broek.kk.dk/cookiepolitik,FALSE,0.88,0.96,1,1
Denmark,,broenshoej-husumlokaludvalg.kk.dk,https://broenshoej-husumlokaludvalg.kk.dk/,TRUE,0.75,0.96,1,1
Denmark,,broenshoej-husumlokaludvalg.kk.dk,https://broenshoej-husumlokaludvalg.kk.dk/broenshoej-husum-borgerpanel,FALSE,0.9,0.96,1,1
Denmark,,broenshoej-husumlokaludvalg.kk.dk,https://broenshoej-husumlokaludvalg.kk.dk/cookiepolitik,FALSE,0.89,0.97,1,1
Denmark,,brugbyen.kk.dk,https://brugbyen.kk.dk/,TRUE,0.63,0.96,1,1
Denmark,,brugbyen.kk.dk,https://brugbyen.kk.dk/cookiepolitik,FALSE,0.86,0.96,1,1
Denmark,,brugbyen.kk.dk,https://brugbyen.kk.dk/for-boern/sommer-for-boern,FALSE,0.63,0.92,1,1
Denmark,,bucvf.vejle.dk,https://bucvf.vejle.dk/,TRUE,0.66,0.99,0.96,1
Denmark,,bucvf.vejle.dk,https://bucvf.vejle.dk/om-os/,FALSE,0.9,0.94,0.96,1
Denmark,,bucvf.vejle.dk,https://bucvf.vejle.dk/om-os/studerende-praktikforloeb/,FALSE,0.33,0.94,0.93,1
Denmark,,bulgarien.um.dk,https://bulgarien.um.dk/,TRUE,0.84,1,0.96,0.92
Denmark,,bulgarien.um.dk,https://bulgarien.um.dk/eksportraadet,FALSE,0.77,1,0.96,0.92
Denmark,,burkinafaso.um.dk,https://burkinafaso.um.dk/,TRUE,0.57,1,0.96,0.92
Denmark,,burkinafaso.um.dk,https://burkinafaso.um.dk/om-os,FALSE,0.88,0.98,0.96,1
Denmark,,burkinafaso.um.dk,https://burkinafaso.um.dk/om-os/ferie-og-helligdage,FALSE,0.86,1,0.96,1
Denmark,,business.hjoerring.dk,https://business.hjoerring.dk/,TRUE,0.74,0.96,1,0.92
Denmark,,business.hjoerring.dk,https://business.hjoerring.dk/nyheder/2025/lokalt-ivaerksaetterpar-lander-investering-proff-turf-klar-til-naeste-vaeksteventyr,FALSE,0.78,0.96,1,1
Denmark,,business.hjoerring.dk,https://business.hjoerring.dk/nyheder/2025/smaa-greb-stor-effekt-saadan-styrker-vi-baade-mennesker-og-virksomheder-med-traumebevidst-praksis,FALSE,0.72,0.96,1,1
Denmark,,businessindenmark.virk.dk,https://businessindenmark.virk.dk/,TRUE,0.5,0.95,0.96,0.92
Denmark,,businessindenmark.virk.dk,https://businessindenmark.virk.dk/authorities/stat/ERST/self-service/Register_of_Foreign_Service_Providers_RUT/,FALSE,0.43,0.98,0.96,0.92
Denmark,,businessindenmark.virk.dk,https://businessindenmark.virk.dk/search,FALSE,0.33,0.92,0.96,0.54
Denmark,,bvb.vejle.dk,https://bvb.vejle.dk/,TRUE,0.64,0.92,0.96,1
Denmark,,bvb.vejle.dk,https://bvb.vejle.dk/om-daginstitutionen/,FALSE,0.75,0.91,0.96,1
Denmark,,by-bevaegelse.aarhus.dk,https://by-bevaegelse.aarhus.dk/,TRUE,0.58,0.91,0.93,0.83
Denmark,,by-bevaegelse.aarhus.dk,https://by-bevaegelse.aarhus.dk/nyheder/2025/babysvoemning-i-sommerferien,FALSE,0.26,0.91,0.93,0.83
Denmark,,by-bevaegelse.aarhus.dk,https://by-bevaegelse.aarhus.dk/om-by-i-bevaegelse,FALSE,0.62,0.92,0.93,0.83
Denmark,,byfornyelsespuljer.kk.dk,https://byfornyelsespuljer.kk.dk/,TRUE,0.65,0.92,1,0.92
Denmark,,byfornyelsespuljer.kk.dk,https://byfornyelsespuljer.kk.dk/groennefacader,FALSE,0.69,0.92,1,1
Denmark,,byfornyelsespuljer.kk.dk,https://byfornyelsespuljer.kk.dk/toiletpuljen,FALSE,0.87,0.91,1,1
Denmark,,byggesagsarkivet.roskilde.dk,https://byggesagsarkivet.roskilde.dk/,TRUE,0.84,0.8,0.75,1
Denmark,,byghospitalsbyen.rn.dk,https://byghospitalsbyen.rn.dk/,TRUE,0.8,0.97,0.75,0.85
Denmark,,byghospitalsbyen.rn.dk,https://byghospitalsbyen.rn.dk/da/,FALSE,0.71,0.97,0.75,0.85
Denmark,,byk.kk.dk,https://byk.kk.dk/,TRUE,0.62,0.92,1,0.92
Denmark,,byk.kk.dk,https://byk.kk.dk/om-os/organisationen,FALSE,0.91,0.91,1,1
Denmark,,canada.um.dk,https://canada.um.dk/,TRUE,0.77,0.96,1,0.92
Denmark,,canada.um.dk,https://canada.um.dk/eksportraadet,FALSE,0.85,0.89,0.96,1
Denmark,,canada.um.dk,https://canada.um.dk/nyheder/kalaallit-nunaanni-qinersinermut-nunani-allani-allakkatigut-qinersinissaq,FALSE,0.9,0.95,1,1
Denmark,,cbus.kk.dk,https://cbus.kk.dk/,TRUE,0.81,0.92,1,1
Denmark,,cbus.kk.dk,https://cbus.kk.dk/viden-om/bmi-beregner-for-boern-og-unge,FALSE,0.86,0.91,1,1
Denmark,,cbus.kk.dk,https://cbus.kk.dk/vores-tilbud,FALSE,0.66,0.91,1,1
Denmark,,centerforhandicap.horsens.dk,https://centerforhandicap.horsens.dk/,TRUE,0.62,1,0.96,0.92
Denmark,,centerforhandicap.horsens.dk,https://centerforhandicap.horsens.dk/specialvejledningen,FALSE,0.57,1,0.96,0.92
Denmark,,cfk.herning.dk,https://cfk.herning.dk/,TRUE,0.74,1,0.96,0.92
Denmark,,cfk.herning.dk,https://cfk.herning.dk/cookies,FALSE,0.34,1,0.96,1
Denmark,,cfk.herning.dk,https://cfk.herning.dk/om-center-for-kommunikation,FALSE,0.76,1,0.96,0.92
Denmark,,cfs.rn.dk,https://cfs.rn.dk/,TRUE,0.97,0.97,0.96,0.77
Denmark,,cfs.rn.dk,https://cfs.rn.dk/da/,FALSE,0.66,0.97,0.96,0.77
Denmark,,cfs.rn.dk,https://cfs.rn.dk/da/Aalborgskolen/Kurser-og-efteruddannelse,FALSE,0.86,0.97,0.96,0.85
Denmark,,chile.um.dk,https://chile.um.dk/,TRUE,0.6,0.96,0.96,0.92
Denmark,,chile.um.dk,https://chile.um.dk/eksportraadet,FALSE,0.65,0.96,0.96,0.92
Denmark,,chile.um.dk,https://chile.um.dk/nyheder/mulighed-for-genoptagelse-af-visse-sager-om-tabt-dansk-statsborgerskab,FALSE,0.89,0.98,0.96,0.92
Denmark,,christianshavnslokaludvalg.kk.dk,https://christianshavnslokaludvalg.kk.dk/,TRUE,0.6,0.96,0.96,1
Denmark,,christianshavnslokaludvalg.kk.dk,https://christianshavnslokaludvalg.kk.dk/cookiepolitik,FALSE,0.82,0.97,1,1
Denmark,,christianshavnslokaludvalg.kk.dk,https://christianshavnslokaludvalg.kk.dk/nyheder/skal-din-boligforening-ogsaa-tage-del-i-den-groenne-omstilling,FALSE,0.84,0.96,1,1
