domain,source
storitve.ecarina.fu.gov.si,swh_gov_domains
storitve.eprostor.gov.si,swh_gov_domains
storitve.pis.gov.si,swh_gov_domains
storitve.si-trust.gov.si,swh_gov_domains
submission-test.cwa.gov.si,swh_gov_domains
submission.cwa.gov.si,swh_gov_domains
supervisor.mp.gov.si,swh_gov_domains
supervizor.mp.gov.si,swh_gov_domains
svc90-test.cwa.gov.si,swh_gov_domains
svc90.cwa.gov.si,swh_gov_domains
svv.mzz.gov.si,swh_gov_domains
tahoev-sola.gov.si,swh_gov_domains
tahoev-test.gov.si,swh_gov_domains
tahoev.gov.si,swh_gov_domains
tahoevtest.gov.si,swh_gov_domains
taric-curs.gov.si,swh_gov_domains
taxca.gov.si,swh_gov_domains
teorija-cpp-priprava.gov.si,swh_gov_domains
teorija-cpp.gov.si,swh_gov_domains
testas2.ujp.gov.si,swh_gov_domains
testeplacila.ujp.gov.si,swh_gov_domains
testujpnet.ujp.gov.si,swh_gov_domains
time.mzz.gov.si,swh_gov_domains
tl.gov.si,swh_gov_domains
tr.mss.gov.si,swh_gov_domains
tracking.gov.si,swh_gov_domains
traveler.mko.gov.si,swh_gov_domains
tsa.si-trust.gov.si,swh_gov_domains
tvs.gov.si,swh_gov_domains
ujp-eplacila.gov.si,swh_gov_domains
ujp-testeplacila.gov.si,swh_gov_domains
ujp.gov.si,swh_gov_domains
ujpnet.gov.si,swh_gov_domains
ujpnet.ujp.gov.si,swh_gov_domains
ujpzbs.gov.si,swh_gov_domains
umar.gov.si,swh_gov_domains
uporabniki.programdela.gov.si,swh_gov_domains
ure.arso.gov.si,swh_gov_domains
urednik.typo3.sigov.si,swh_gov_domains
urednik2.lamp.gov.si,swh_gov_domains
valid.si-trust.gov.si,swh_gov_domains
vard.gov.si,swh_gov_domains
verification-test.cwa.gov.si,swh_gov_domains
verification.cwa.gov.si,swh_gov_domains
vispro.arso.gov.si,swh_gov_domains
vnosnesrec-test.gov.si,swh_gov_domains
vnosnesrec-test.mnz.gov.si,swh_gov_domains
vnosnesrec.gov.si,swh_gov_domains
vnosnesrec.mnz.gov.si,swh_gov_domains
vode-test.dv.gov.si,swh_gov_domains
vode-test.dv.sigov.si,swh_gov_domains
vode.arso.gov.si,swh_gov_domains
vode.dv.gov.si,swh_gov_domains
vode.dv.sigov.si,swh_gov_domains
volitve.gov.si,swh_gov_domains
vpn.client.gov.si,swh_gov_domains
vpn.gov.si,swh_gov_domains
vpn.ujp.gov.si,swh_gov_domains
vpn3000.gov.si,swh_gov_domains
vpndist.gov.si,swh_gov_domains
vpnklient.gov.si,swh_gov_domains
vprasalnik.gu.gov.si,swh_gov_domains
vrednotenje.gov.si,swh_gov_domains
vs-sola.gov.si,swh_gov_domains
vs-test.gov.si,swh_gov_domains
w3d-new.arso.gov.si,swh_gov_domains
wbsl-test.ess.gov.si,swh_gov_domains
wbsl.ess.gov.si,swh_gov_domains
webposta.mss.gov.si,swh_gov_domains
wlcgov01.sigov.si,swh_gov_domains
ws.drsc.gov.si,swh_gov_domains
ws.si-trust.gov.si,swh_gov_domains
ws.spot.gov.si,swh_gov_domains
www-beta.arso.gov.si,swh_gov_domains
www-test.arso.gov.si,swh_gov_domains
www1.e-posta.gov.si,swh_gov_domains
zbs.ujp.gov.si,swh_gov_domains
zbsb2b.aml.gov.si,swh_gov_domains
zfo-invest.gov.si,swh_gov_domains
zgs.gov.si,swh_gov_domains
zgs77.zgs.gov.si,swh_gov_domains
zgs8.zgs.gov.si,swh_gov_domains
zimbra.zgs.gov.si,swh_gov_domains
zkgji.eprostor.gov.si,swh_gov_domains
