domain,source
courts.justiz.gv.at,swh_gov_domains
crisam.ooe.gv.at,swh_gov_domains
crossborder-healthcare.gv.at,swh_gov_domains
csg.ooe.gv.at,swh_gov_domains
cti.ooe.gv.at,swh_gov_domains
cti.voip.ooe.gv.at,swh_gov_domains
ctxag.fma.gv.at,swh_gov_domains
ctxgw.bev.gv.at,swh_gov_domains
ctxgwt.bev.gv.at,swh_gov_domains
ctxhtml5test.stmk.gv.at,swh_gov_domains
ctxipg.fma.gv.at,swh_gov_domains
ctxmxm-test.stmk.gv.at,swh_gov_domains
ctxmxm.stmk.gv.at,swh_gov_domains
ctxra.fma.gv.at,swh_gov_domains
ctxshare.stmk.gv.at,swh_gov_domains
cube.bmbf.gv.at,swh_gov_domains
cube.bmukk.gv.at,swh_gov_domains
cuprime.ooe.gv.at,swh_gov_domains
cwa.bmi.gv.at,swh_gov_domains
cwi.telfs.gv.at,swh_gov_domains
d-archiv.provenienzforschung.gv.at,swh_gov_domains
d228.bka.gv.at,swh_gov_domains
d229.bka.gv.at,swh_gov_domains
d229.vie.bka.gv.at,swh_gov_domains
d50.vie.bka.gv.at,swh_gov_domains
da.ooe.gv.at,swh_gov_domains
data.bka.gv.at,swh_gov_domains
data.gv.at,swh_gov_domains
data.innsbruck.gv.at,swh_gov_domains
data.ooe.gv.at,swh_gov_domains
data.tirol.gv.at,swh_gov_domains
data.wien.gv.at,swh_gov_domains
datasync.brz.gv.at,swh_gov_domains
datasync.volksanw.gv.at,swh_gov_domains
datatransfer.ehealth.gv.at,swh_gov_domains
dateien.thal.gv.at,swh_gov_domains
daten.thal.gv.at,swh_gov_domains
datenschutz.gv.at,swh_gov_domains
demo.egiz.gv.at,swh_gov_domains
des.justiz.gv.at,swh_gov_domains
desktop.bmukk.gv.at,swh_gov_domains
desktop.bmwf.gv.at,swh_gov_domains
deutschlandsberg.gv.at,swh_gov_domains
dev.ardagger.gv.at,swh_gov_domains
dev.behamberg.gv.at,swh_gov_domains
dev.ernsthofen.gv.at,swh_gov_domains
dev.kematen-ybbs.gv.at,swh_gov_domains
dev.oed-oehling.gv.at,swh_gov_domains
dev.seitenstetten.gv.at,swh_gov_domains
dev.strengberg.gv.at,swh_gov_domains
dev.viehdorf.gv.at,swh_gov_domains
dev.weistrach.gv.at,swh_gov_domains
dev.zeillern.gv.at,swh_gov_domains
diage.bmgf.gv.at,swh_gov_domains
dialin.bmeia.gv.at,swh_gov_domains
dialin.bmi.gv.at,swh_gov_domains
dialin.bmvit.gv.at,swh_gov_domains
dialin.fma.gv.at,swh_gov_domains
dialin.ktn.gv.at,swh_gov_domains
dialin.lsr-stmk.gv.at,swh_gov_domains
dialin.opfb.bmvit.gv.at,swh_gov_domains
dialin.stmk.gv.at,swh_gov_domains
dietach.ooe.gv.at,swh_gov_domains
digitaleagenda-sectest.wien.gv.at,swh_gov_domains
digitales.oesterreich.gv.at,swh_gov_domains
digitalroadmap.edi.gv.at,swh_gov_domains
